epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6562935709953308,9.999999747378752e-05,0.931994616985321,0.7224025726318359,0.7423346638679504
1,0.8430097699165344,9.999999747378752e-05,0.4383142292499542,0.8344155550003052,0.47104862332344055
2,0.900139331817627,9.999999747378752e-05,0.2956888973712921,0.8214285969734192,0.4720926284790039
3,0.9159312844276428,9.999999747378752e-05,0.2393321990966797,0.8522727489471436,0.368742436170578
4,0.9372968077659607,9.999999747378752e-05,0.19885914027690887,0.8717532753944397,0.35797595977783203
5,0.9512308239936829,9.999999747378752e-05,0.1501535177230835,0.8766233921051025,0.3705264627933502
6,0.9526242613792419,9.999999747378752e-05,0.1458229422569275,0.8474025726318359,0.5023584365844727
7,0.9503018856048584,9.999999747378752e-05,0.12932221591472626,0.8668830990791321,0.45102494955062866
8,0.971667468547821,1.9999999494757503e-05,0.0987248495221138,0.8603895902633667,0.43510308861732483
9,0.9809567928314209,1.9999999494757503e-05,0.06778506934642792,0.8733766078948975,0.41928690671920776
10,0.980492353439331,1.9999999494757503e-05,0.06356567144393921,0.8685064911842346,0.40713974833488464
11,0.9818857312202454,3.999999989900971e-06,0.0611712820827961,0.8701298832893372,0.401357501745224
12,0.9921040534973145,3.999999989900971e-06,0.043001364916563034,0.8668830990791321,0.3974049389362335
13,0.9897816777229309,3.999999989900971e-06,0.04686654731631279,0.8668830990791321,0.40186479687690735
14,0.987923800945282,8.000000093488779e-07,0.04733031243085861,0.8685064911842346,0.40183907747268677
15,0.9860659837722778,8.000000093488779e-07,0.0463138148188591,0.8701298832893372,0.39939016103744507
16,0.9883882999420166,8.000000093488779e-07,0.04375224933028221,0.8685064911842346,0.3989027738571167
17,0.9883882999420166,1.5999999902760464e-07,0.04956166818737984,0.8701298832893372,0.3966522514820099
18,0.987923800945282,1.5999999902760464e-07,0.04886063560843468,0.8701298832893372,0.3979024589061737
19,0.9897816777229309,1.5999999902760464e-07,0.04433390870690346,0.8685064911842346,0.3998415470123291
