epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9564206600189209,9.999999747378752e-05,0.11624627560377121,0.9860788583755493,0.04352317377924919
1,0.9907031059265137,9.999999747378752e-05,0.030228503048419952,0.9814385175704956,0.06031135469675064
2,0.9912841320037842,9.999999747378752e-05,0.02644979953765869,0.9976798295974731,0.005501321516931057
3,0.994189441204071,9.999999747378752e-05,0.01705651544034481,0.9860788583755493,0.040873464196920395
4,0.9970946907997131,9.999999747378752e-05,0.008072799071669579,0.9953595995903015,0.010518528521060944
5,0.9976757764816284,9.999999747378752e-05,0.011486326344311237,0.9976798295974731,0.02123342640697956
6,0.9994189143180847,1.9999999494757503e-05,0.004609799478203058,0.9976798295974731,0.018548069521784782
7,0.9994189143180847,1.9999999494757503e-05,0.0016349805518984795,0.9976798295974731,0.018287671729922295
8,0.9994189143180847,1.9999999494757503e-05,0.0026073604822158813,0.9976798295974731,0.015990331768989563
9,0.9988378882408142,3.999999989900971e-06,0.002078143646940589,0.9976798295974731,0.017172107473015785
10,0.9994189143180847,3.999999989900971e-06,0.0024659147020429373,0.9976798295974731,0.015906106680631638
11,0.9988378882408142,3.999999989900971e-06,0.0026315259747207165,0.9976798295974731,0.013906651176512241
12,1.0,8.000000093488779e-07,0.0010536363115534186,0.9976798295974731,0.013897836208343506
13,1.0,8.000000093488779e-07,0.001602199743501842,0.9976798295974731,0.013921724632382393
14,0.9994189143180847,8.000000093488779e-07,0.0012496868148446083,0.9976798295974731,0.014231263659894466
15,0.9994189143180847,1.5999999902760464e-07,0.00216401438228786,0.9976798295974731,0.014180580154061317
16,0.9988378882408142,1.5999999902760464e-07,0.004631004296243191,0.9976798295974731,0.014001645147800446
17,1.0,1.5999999902760464e-07,0.0014581852592527866,0.9976798295974731,0.014326084405183792
