epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9192330241203308,9.999999747378752e-05,0.18327870965003967,0.8839907050132751,0.2967846989631653
1,0.9976757764816284,9.999999747378752e-05,0.013204029761254787,0.9373549818992615,0.12722019851207733
2,0.9959325790405273,9.999999747378752e-05,0.014580017887055874,0.9025521874427795,0.28226926922798157
3,0.9988378882408142,9.999999747378752e-05,0.008398575708270073,0.9489558935165405,0.11451006680727005
4,0.9976757764816284,9.999999747378752e-05,0.008168117143213749,0.9953595995903015,0.010358905419707298
5,1.0,9.999999747378752e-05,0.0024553565308451653,0.9976798295974731,0.004580372013151646
6,1.0,9.999999747378752e-05,0.0008447365835309029,1.0,0.0012504777405411005
7,1.0,9.999999747378752e-05,0.0011454803170636296,1.0,0.001099426532164216
8,0.9994189143180847,9.999999747378752e-05,0.0016056345775723457,1.0,0.0019276626408100128
9,0.9994189143180847,9.999999747378752e-05,0.0019158129580318928,0.9907192587852478,0.015883004292845726
10,0.9959325790405273,9.999999747378752e-05,0.011049619875848293,0.9350348114967346,0.25242191553115845
11,0.9976757764816284,1.9999999494757503e-05,0.006812732201069593,0.9605568647384644,0.1013956144452095
12,0.9994189143180847,1.9999999494757503e-05,0.0023417077027261257,0.9814385175704956,0.046231307089328766
13,0.9994189143180847,1.9999999494757503e-05,0.002290227683261037,0.9837586879730225,0.057665903121232986
14,0.9988378882408142,3.999999989900971e-06,0.0029670752119272947,0.9860788583755493,0.03683149442076683
15,1.0,3.999999989900971e-06,0.0011272851843386889,0.9860788583755493,0.030773481354117393
16,1.0,3.999999989900971e-06,0.0011588581837713718,0.9860788583755493,0.025891508907079697
17,1.0,8.000000093488779e-07,0.000955712515860796,0.9907192587852478,0.0242770966142416
18,0.9982568025588989,8.000000093488779e-07,0.005621740128844976,0.9907192587852478,0.021941445767879486
19,1.0,8.000000093488779e-07,0.0011897869408130646,0.9907192587852478,0.020145224407315254
20,1.0,1.5999999902760464e-07,0.0005424136179499328,0.9907192587852478,0.02010933682322502
21,1.0,1.5999999902760464e-07,0.0009503455949015915,0.9930394291877747,0.019146470353007317
