epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9482858777046204,9.999999747378752e-05,0.12344583123922348,0.9837586879730225,0.050045765936374664
1,0.9976757764816284,9.999999747378752e-05,0.01171481516212225,0.9930394291877747,0.023300787433981895
2,0.9936083555221558,9.999999747378752e-05,0.01982663944363594,1.0,0.0035987209994345903
3,0.9930273294448853,9.999999747378752e-05,0.020471792668104172,0.9976798295974731,0.0050638834945857525
4,0.9970946907997131,9.999999747378752e-05,0.009239551611244678,0.9559164643287659,0.16940823197364807
5,0.9970946907997131,9.999999747378752e-05,0.008178780786693096,0.9930394291877747,0.0312541164457798
6,0.9970946907997131,1.9999999494757503e-05,0.005833439528942108,0.9953595995903015,0.009121842682361603
7,0.9988378882408142,1.9999999494757503e-05,0.0038157240487635136,0.9976798295974731,0.007172305602580309
8,0.9988378882408142,1.9999999494757503e-05,0.0022587089333683252,0.9976798295974731,0.008036280050873756
9,1.0,3.999999989900971e-06,0.001078247558325529,0.9976798295974731,0.008480295538902283
10,0.9988378882408142,3.999999989900971e-06,0.004224995616823435,0.9976798295974731,0.008598851040005684
11,0.9982568025588989,3.999999989900971e-06,0.005556835327297449,0.9976798295974731,0.008397841826081276
12,0.9988378882408142,8.000000093488779e-07,0.003467235714197159,0.9976798295974731,0.008476353250443935
13,1.0,8.000000093488779e-07,0.0015125330537557602,0.9976798295974731,0.008235335350036621
14,1.0,8.000000093488779e-07,0.0012093145633116364,0.9976798295974731,0.008110981434583664
15,0.9994189143180847,1.5999999902760464e-07,0.0013097660848870873,0.9976798295974731,0.008467141538858414
16,0.9988378882408142,1.5999999902760464e-07,0.0030524092726409435,0.9976798295974731,0.008501908741891384
17,1.0,1.5999999902760464e-07,0.0014204804319888353,0.9976798295974731,0.00843903236091137
