epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.22682927548885345,9.999999747378752e-05,1.9496195316314697,0.2938311696052551,1.7625553607940674
1,0.3499999940395355,9.999999747378752e-05,1.6613435745239258,0.37662336230278015,1.6108274459838867
2,0.4000000059604645,9.999999747378752e-05,1.5605385303497314,0.41233766078948975,1.5118473768234253
3,0.4426829218864441,9.999999747378752e-05,1.4803019762039185,0.4529220759868622,1.4349150657653809
4,0.4719512164592743,9.999999747378752e-05,1.4153379201889038,0.48051947355270386,1.37115478515625
5,0.49593496322631836,9.999999747378752e-05,1.3549256324768066,0.49512988328933716,1.3178480863571167
6,0.5260162353515625,9.999999747378752e-05,1.3116776943206787,0.5146104097366333,1.2771358489990234
7,0.5357723832130432,9.999999747378752e-05,1.2791987657546997,0.5535714030265808,1.2342517375946045
8,0.5443089604377747,9.999999747378752e-05,1.2583649158477783,0.5600649118423462,1.2013888359069824
9,0.5691056847572327,9.999999747378752e-05,1.2052115201950073,0.5714285969734192,1.168251872062683
10,0.5768292546272278,9.999999747378752e-05,1.1943339109420776,0.5876623392105103,1.1381217241287231
11,0.5865853428840637,9.999999747378752e-05,1.1681137084960938,0.6038960814476013,1.1101701259613037
12,0.6012195348739624,9.999999747378752e-05,1.1340875625610352,0.6022727489471436,1.090216040611267
13,0.6056910753250122,9.999999747378752e-05,1.1154557466506958,0.5990259647369385,1.0678906440734863
14,0.6097561120986938,9.999999747378752e-05,1.1018675565719604,0.6038960814476013,1.0542484521865845
15,0.6215447187423706,9.999999747378752e-05,1.0788811445236206,0.6233766078948975,1.0299525260925293
16,0.6276422739028931,9.999999747378752e-05,1.0612118244171143,0.6282467246055603,1.0152802467346191
17,0.6304877996444702,9.999999747378752e-05,1.0522550344467163,0.6347402334213257,0.9997893571853638
18,0.6317073106765747,9.999999747378752e-05,1.041627287864685,0.6266233921051025,0.9896077513694763
19,0.6410568952560425,9.999999747378752e-05,1.024895429611206,0.6525974273681641,0.9800422191619873
20,0.6540650129318237,9.999999747378752e-05,1.0049846172332764,0.6509740352630615,0.9672365188598633
21,0.657723605632782,9.999999747378752e-05,0.98940110206604,0.6558441519737244,0.9572314023971558
22,0.6508129835128784,9.999999747378752e-05,0.9827943444252014,0.6607142686843872,0.940784215927124
23,0.6573171019554138,9.999999747378752e-05,0.9792571067810059,0.6672077775001526,0.9291861653327942
24,0.6674796938896179,9.999999747378752e-05,0.951904296875,0.6672077775001526,0.9226518869400024
25,0.6560975313186646,9.999999747378752e-05,0.9531615376472473,0.6639610528945923,0.9107181429862976
26,0.6609756350517273,9.999999747378752e-05,0.9371457099914551,0.6672077775001526,0.9081612229347229
27,0.6804878115653992,9.999999747378752e-05,0.9246590733528137,0.6801947951316833,0.8969582915306091
28,0.6780487895011902,9.999999747378752e-05,0.92911297082901,0.6818181872367859,0.8881343603134155
29,0.6768292784690857,9.999999747378752e-05,0.9210101962089539,0.6915584206581116,0.8800840377807617
30,0.6743902564048767,9.999999747378752e-05,0.9107937812805176,0.6834415793418884,0.8743935823440552
31,0.6739837527275085,9.999999747378752e-05,0.9105643630027771,0.6834415793418884,0.8742324113845825
32,0.6719512343406677,9.999999747378752e-05,0.8954555988311768,0.6899350881576538,0.8566042184829712
33,0.6780487895011902,9.999999747378752e-05,0.8865842819213867,0.6948052048683167,0.8508661389350891
34,0.6882113814353943,9.999999747378752e-05,0.8782459497451782,0.6964285969734192,0.8471646904945374
35,0.6804878115653992,9.999999747378752e-05,0.8815968632698059,0.6915584206581116,0.8420499563217163
36,0.6955284476280212,9.999999747378752e-05,0.8851224780082703,0.6931818127632141,0.8376513123512268
37,0.6865853667259216,9.999999747378752e-05,0.8718949556350708,0.7029221057891846,0.8359932899475098
38,0.6955284476280212,9.999999747378752e-05,0.8511494398117065,0.6866883039474487,0.8384562730789185
39,0.7044715285301208,9.999999747378752e-05,0.8514565229415894,0.701298713684082,0.8223496079444885
40,0.7052845358848572,9.999999747378752e-05,0.8448474407196045,0.7094155550003052,0.8170784711837769
41,0.70243901014328,9.999999747378752e-05,0.8413705229759216,0.701298713684082,0.8164330720901489
42,0.6979674696922302,9.999999747378752e-05,0.8460603952407837,0.6996753215789795,0.8142836689949036
43,0.6987804770469666,9.999999747378752e-05,0.8468230962753296,0.7029221057891846,0.8040165305137634
44,0.7056910395622253,9.999999747378752e-05,0.8247942924499512,0.7061688303947449,0.7994946837425232
45,0.7044715285301208,9.999999747378752e-05,0.8282517194747925,0.701298713684082,0.7967109680175781
46,0.704878032207489,9.999999747378752e-05,0.8277408480644226,0.7045454382896423,0.7966721653938293
47,0.70243901014328,9.999999747378752e-05,0.8152567744255066,0.7077922224998474,0.7875382304191589
48,0.7105690836906433,9.999999747378752e-05,0.8190284967422485,0.7061688303947449,0.7881742119789124
49,0.7142276167869568,9.999999747378752e-05,0.7968870401382446,0.7061688303947449,0.7844569683074951
50,0.707317054271698,9.999999747378752e-05,0.808743953704834,0.698051929473877,0.7854726314544678
51,0.7126016020774841,9.999999747378752e-05,0.7926411628723145,0.701298713684082,0.781671404838562
52,0.7182926535606384,9.999999747378752e-05,0.7857821583747864,0.7094155550003052,0.7732340097427368
53,0.7174796462059021,9.999999747378752e-05,0.7927290201187134,0.7110389471054077,0.7759251594543457
54,0.73008131980896,9.999999747378752e-05,0.7762640714645386,0.7061688303947449,0.7716890573501587
55,0.7207317352294922,9.999999747378752e-05,0.7935784459114075,0.7094155550003052,0.7674487829208374
56,0.7170731425285339,9.999999747378752e-05,0.7753164172172546,0.7110389471054077,0.7660767436027527
57,0.722764253616333,9.999999747378752e-05,0.7790809869766235,0.7094155550003052,0.7570403814315796
58,0.7211382389068604,9.999999747378752e-05,0.7860980033874512,0.7094155550003052,0.7580897212028503
59,0.7195122241973877,9.999999747378752e-05,0.7724437713623047,0.7094155550003052,0.7597487568855286
60,0.7272357940673828,9.999999747378752e-05,0.7603367567062378,0.7142857313156128,0.7547740936279297
61,0.7394309043884277,9.999999747378752e-05,0.7576814293861389,0.7159090638160706,0.7483310699462891
62,0.7317073345184326,9.999999747378752e-05,0.7561937570571899,0.7191558480262756,0.7487286329269409
63,0.7231707572937012,9.999999747378752e-05,0.7521992325782776,0.7126623392105103,0.7526101469993591
64,0.7382113933563232,9.999999747378752e-05,0.7562130689620972,0.7142857313156128,0.7421348094940186
65,0.7243902683258057,9.999999747378752e-05,0.7510299682617188,0.7142857313156128,0.7466567158699036
66,0.7341463565826416,9.999999747378752e-05,0.744554340839386,0.7126623392105103,0.7391314506530762
67,0.7239837646484375,9.999999747378752e-05,0.7463513612747192,0.7159090638160706,0.7405388951301575
68,0.7353658676147461,9.999999747378752e-05,0.7551593780517578,0.7175324559211731,0.7437352538108826
69,0.7483739852905273,9.999999747378752e-05,0.7323287725448608,0.7159090638160706,0.7318457365036011
