epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5759405493736267,9.999999747378752e-05,1.1241501569747925,0.11363636702299118,2.0652236938476562
1,0.7882025241851807,9.999999747378752e-05,0.5799670815467834,0.18506494164466858,2.263690948486328
2,0.8522990942001343,9.999999747378752e-05,0.40912482142448425,0.23051947355270386,2.8879759311676025
3,0.8787738084793091,9.999999747378752e-05,0.34828707575798035,0.24350649118423462,5.521993160247803
4,0.9187180399894714,1.9999999494757503e-05,0.23559895157814026,0.24350649118423462,3.3371870517730713
5,0.9349744319915771,1.9999999494757503e-05,0.20492708683013916,0.2467532455921173,2.8132882118225098
6,0.9396191239356995,1.9999999494757503e-05,0.18294957280158997,0.25162336230278015,2.433056592941284
7,0.9521597623825073,3.999999989900971e-06,0.15445616841316223,0.14448052644729614,2.500607967376709
8,0.9512308239936829,3.999999989900971e-06,0.14846131205558777,0.13474026322364807,2.7448461055755615
9,0.9442638158798218,3.999999989900971e-06,0.15454185009002686,0.1574675291776657,3.0204203128814697
10,0.9493729472160339,8.000000093488779e-07,0.14632943272590637,0.24188311398029327,3.0326128005981445
11,0.9581978917121887,8.000000093488779e-07,0.13361580669879913,0.3782467544078827,2.610515594482422
12,0.9568044543266296,8.000000093488779e-07,0.1366797834634781,0.5016233921051025,1.9737097024917603
13,0.9600557088851929,8.000000093488779e-07,0.13390612602233887,0.6347402334213257,1.2867004871368408
14,0.9554110765457153,8.000000093488779e-07,0.13537992537021637,0.7629870176315308,0.7781927585601807
15,0.9568044543266296,8.000000093488779e-07,0.1391594111919403,0.8295454382896423,0.5151796936988831
16,0.9544821381568909,8.000000093488779e-07,0.13869069516658783,0.8603895902633667,0.40831345319747925
17,0.961449146270752,8.000000093488779e-07,0.12413745373487473,0.8717532753944397,0.37987425923347473
18,0.9572689533233643,8.000000093488779e-07,0.1344473510980606,0.8652597665786743,0.38651132583618164
19,0.9554110765457153,8.000000093488779e-07,0.14129728078842163,0.8636363744735718,0.3957979381084442
20,0.9591267704963684,8.000000093488779e-07,0.13052715361118317,0.8571428656578064,0.40368738770484924
21,0.959591269493103,1.5999999902760464e-07,0.13100764155387878,0.8603895902633667,0.407523512840271
22,0.9577333927154541,1.5999999902760464e-07,0.12806177139282227,0.8620129823684692,0.40894171595573425
23,0.9568044543266296,1.5999999902760464e-07,0.1418406069278717,0.8620129823684692,0.4109097123146057
24,0.961449146270752,3.199999909497819e-08,0.11482476443052292,0.8620129823684692,0.4089859127998352
25,0.9544821381568909,3.199999909497819e-08,0.13952425122261047,0.8603895902633667,0.4100511968135834
26,0.9540176391601562,3.199999909497819e-08,0.139974445104599,0.8603895902633667,0.4110490083694458
27,0.9544821381568909,6.399999641359955e-09,0.1387423574924469,0.8603895902633667,0.4098968803882599
28,0.9563400149345398,6.399999641359955e-09,0.12921789288520813,0.8603895902633667,0.4107847809791565
29,0.9623780846595764,6.399999641359955e-09,0.1249440386891365,0.8603895902633667,0.40974757075309753
30,0.9651648998260498,1.27999988386307e-09,0.1241397112607956,0.8620129823684692,0.41119584441185
31,0.9516953229904175,1.27999988386307e-09,0.13874228298664093,0.8603895902633667,0.4103545844554901
32,0.9554110765457153,1.27999988386307e-09,0.12936799228191376,0.8603895902633667,0.41234463453292847
