epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.958163857460022,9.999999747378752e-05,0.12071318179368973,0.9976798295974731,0.015906088054180145
1,0.9970946907997131,9.999999747378752e-05,0.015251781791448593,0.9953595995903015,0.021133745089173317
2,0.9953515529632568,9.999999747378752e-05,0.013399439863860607,0.9976798295974731,0.00538982916623354
3,0.9976757764816284,9.999999747378752e-05,0.008436325937509537,1.0,0.005280755925923586
4,0.9982568025588989,9.999999747378752e-05,0.005304435268044472,1.0,0.0006284527480602264
5,0.9965136647224426,9.999999747378752e-05,0.011303048580884933,0.9953595995903015,0.009852644987404346
6,1.0,9.999999747378752e-05,0.0023606724571436644,1.0,0.00033137117861770093
7,0.9994189143180847,9.999999747378752e-05,0.004650603048503399,0.9953595995903015,0.012072080746293068
8,0.994189441204071,9.999999747378752e-05,0.014656667597591877,0.9837586879730225,0.050292763859033585
9,0.9994189143180847,9.999999747378752e-05,0.002417198149487376,0.9953595995903015,0.010078534483909607
10,0.9994189143180847,1.9999999494757503e-05,0.0021022139117121696,1.0,0.0019622573163360357
11,0.9994189143180847,1.9999999494757503e-05,0.0016154029872268438,1.0,0.0005465010763145983
12,0.9994189143180847,1.9999999494757503e-05,0.003634604625403881,1.0,0.0005378848291002214
13,0.9994189143180847,3.999999989900971e-06,0.001988747389987111,1.0,0.0003194626187905669
14,0.9994189143180847,3.999999989900971e-06,0.003361883107572794,1.0,0.00022997487394604832
15,1.0,3.999999989900971e-06,0.0008492101915180683,1.0,0.0001969218865269795
16,1.0,3.999999989900971e-06,0.0006108003435656428,1.0,0.00018164275388699025
17,0.9994189143180847,3.999999989900971e-06,0.0014917301014065742,1.0,0.00017049573943950236
18,0.9994189143180847,8.000000093488779e-07,0.001379031571559608,1.0,0.00018121990433428437
19,0.9988378882408142,8.000000093488779e-07,0.0021381096448749304,1.0,0.00018129539967048913
