epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.68252032995224,9.999999747378752e-05,0.8780449032783508,0.7629870176315308,0.6414841413497925
1,0.8471544981002808,9.999999747378752e-05,0.4302826225757599,0.7629870176315308,0.6878715753555298
2,0.8841463327407837,9.999999747378752e-05,0.33041471242904663,0.8409090638160706,0.4849672317504883
3,0.9215447306632996,9.999999747378752e-05,0.24056555330753326,0.8701298832893372,0.39453157782554626
4,0.9247967600822449,9.999999747378752e-05,0.22072598338127136,0.8457792401313782,0.46012431383132935
5,0.9361788630485535,9.999999747378752e-05,0.1766476184129715,0.8636363744735718,0.43540021777153015
6,0.9508129954338074,9.999999747378752e-05,0.16273663938045502,0.8636363744735718,0.42303332686424255
7,0.9634146094322205,1.9999999494757503e-05,0.11658925563097,0.8879870176315308,0.379638135433197
8,0.975203275680542,1.9999999494757503e-05,0.08216096460819244,0.8944805264472961,0.3219563066959381
9,0.9723577499389648,1.9999999494757503e-05,0.0893334299325943,0.8944805264472961,0.3511044681072235
10,0.9804878234863281,1.9999999494757503e-05,0.07010141760110855,0.9009740352630615,0.3330869674682617
11,0.9821138381958008,1.9999999494757503e-05,0.06075994670391083,0.8961039185523987,0.34054046869277954
12,0.9857723712921143,3.999999989900971e-06,0.05831295624375343,0.8977272510528564,0.3257000148296356
13,0.9808943271636963,3.999999989900971e-06,0.06677377223968506,0.899350643157959,0.3227739632129669
14,0.9845528602600098,3.999999989900971e-06,0.055449433624744415,0.8961039185523987,0.3176763355731964
15,0.9857723712921143,3.999999989900971e-06,0.050003547221422195,0.8961039185523987,0.3145974576473236
16,0.9861788749694824,3.999999989900971e-06,0.05001763254404068,0.8928571343421936,0.31873202323913574
17,0.9837398529052734,3.999999989900971e-06,0.0598117969930172,0.8944805264472961,0.3178318440914154
18,0.9890244007110596,3.999999989900971e-06,0.04723360389471054,0.8912337422370911,0.3212031126022339
19,0.9845528602600098,8.000000093488779e-07,0.05171750858426094,0.8912337422370911,0.32395657896995544
20,0.9861788749694824,8.000000093488779e-07,0.04947108402848244,0.8928571343421936,0.32427045702934265
21,0.9882113933563232,8.000000093488779e-07,0.04365997016429901,0.8896104097366333,0.3236836791038513
22,0.9853658676147461,1.5999999902760464e-07,0.05189722403883934,0.8912337422370911,0.32364600896835327
23,0.9853658676147461,1.5999999902760464e-07,0.051907721906900406,0.8879870176315308,0.32483941316604614
24,0.9861788749694824,1.5999999902760464e-07,0.050607502460479736,0.8912337422370911,0.32473674416542053
25,0.9821138381958008,3.199999909497819e-08,0.05900212749838829,0.8928571343421936,0.3241024315357208
26,0.9853658676147461,3.199999909497819e-08,0.04909253492951393,0.8896104097366333,0.3238907754421234
27,0.9861788749694824,3.199999909497819e-08,0.04829833656549454,0.8912337422370911,0.3240617513656616
28,0.9865853786468506,6.399999641359955e-09,0.04677040874958038,0.8912337422370911,0.3240197002887726
29,0.9894309043884277,6.399999641359955e-09,0.04548418149352074,0.8912337422370911,0.32418471574783325
30,0.9882113933563232,6.399999641359955e-09,0.042101141065359116,0.8928571343421936,0.3228504955768585
