epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9500290751457214,9.999999747378752e-05,0.12545578181743622,0.9860788583755493,0.03895072266459465
1,0.9860545992851257,9.999999747378752e-05,0.02795836143195629,0.9930394291877747,0.019215116277337074
2,0.9959325790405273,9.999999747378752e-05,0.014806659892201424,0.9976798295974731,0.008893599733710289
3,0.9982568025588989,9.999999747378752e-05,0.0060920813120901585,0.9976798295974731,0.006329406518489122
4,0.9970946907997131,9.999999747378752e-05,0.00932412687689066,1.0,0.0017990104388445616
5,0.9901220202445984,9.999999747378752e-05,0.024632925167679787,0.9976798295974731,0.005201805382966995
6,0.9959325790405273,9.999999747378752e-05,0.009878895245492458,1.0,0.004342774394899607
7,0.9988378882408142,9.999999747378752e-05,0.005016427021473646,0.9976798295974731,0.008747848682105541
8,0.9982568025588989,1.9999999494757503e-05,0.004534472245723009,1.0,0.0014861305244266987
9,0.9994189143180847,1.9999999494757503e-05,0.002829240867868066,1.0,0.0019014973659068346
10,0.9976757764816284,1.9999999494757503e-05,0.004724204074591398,1.0,0.0003357073583174497
11,1.0,1.9999999494757503e-05,0.0006532504339702427,1.0,0.000313625147100538
12,0.9994189143180847,1.9999999494757503e-05,0.0018093945691362023,1.0,0.00020558973483275622
13,0.9994189143180847,1.9999999494757503e-05,0.0029132382478564978,1.0,0.000191188242752105
14,1.0,1.9999999494757503e-05,0.0012231034925207496,1.0,0.0003844649763777852
15,1.0,1.9999999494757503e-05,0.0006307153380475938,1.0,0.00046332564670592546
16,1.0,3.999999989900971e-06,0.000452004955150187,1.0,0.0004702508740592748
17,0.9994189143180847,3.999999989900971e-06,0.002873010002076626,1.0,0.0005136856343597174
18,1.0,3.999999989900971e-06,0.0009805061854422092,1.0,0.0005028657033108175
19,0.9988378882408142,8.000000093488779e-07,0.003914102911949158,1.0,0.0004912076983600855
20,1.0,8.000000093488779e-07,0.0008390825241804123,1.0,0.0005056828958913684
21,0.9994189143180847,8.000000093488779e-07,0.0017717907903715968,1.0,0.0004712525987997651
22,1.0,1.5999999902760464e-07,0.0007206897134892642,1.0,0.0004739005526062101
23,0.9994189143180847,1.5999999902760464e-07,0.0016706434544175863,1.0,0.0004761019954457879
24,1.0,1.5999999902760464e-07,0.0010759906144812703,1.0,0.00048110834904946387
25,0.9988378882408142,3.199999909497819e-08,0.0029614490922540426,1.0,0.0004662749997805804
