epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9320162534713745,9.999999747378752e-05,0.15854962170124054,0.9744779467582703,0.05479111149907112
1,0.99244624376297,9.999999747378752e-05,0.022169291973114014,0.9837586879730225,0.03676781803369522
2,0.9959325790405273,9.999999747378752e-05,0.014819467440247536,0.9907192587852478,0.012881048955023289
3,0.9988378882408142,9.999999747378752e-05,0.008469211868941784,1.0,0.001193974749185145
4,0.9988378882408142,9.999999747378752e-05,0.0032918767537921667,0.9953595995903015,0.007927107624709606
5,0.9970946907997131,9.999999747378752e-05,0.006449556909501553,0.9976798295974731,0.006260969210416079
6,0.994189441204071,9.999999747378752e-05,0.01854776032269001,0.9930394291877747,0.026607856154441833
7,0.9988378882408142,1.9999999494757503e-05,0.0054842219687998295,1.0,0.0061249323189258575
8,0.9988378882408142,1.9999999494757503e-05,0.004227016121149063,1.0,0.0027568552177399397
9,1.0,1.9999999494757503e-05,0.001528535969555378,1.0,0.0017405858961865306
10,1.0,3.999999989900971e-06,0.0013617705553770065,1.0,0.0016041758935898542
11,0.9994189143180847,3.999999989900971e-06,0.0024615151342004538,1.0,0.0014996499521657825
12,0.9994189143180847,3.999999989900971e-06,0.002072893548756838,1.0,0.001478149788454175
13,0.9988378882408142,8.000000093488779e-07,0.004657787270843983,1.0,0.0014420929364860058
14,0.9994189143180847,8.000000093488779e-07,0.0025850790552794933,1.0,0.0014215633273124695
15,0.9994189143180847,8.000000093488779e-07,0.0020408648997545242,1.0,0.0014224856859073043
16,1.0,1.5999999902760464e-07,0.0017952686175704002,1.0,0.0014689466916024685
17,0.9988378882408142,1.5999999902760464e-07,0.004383662715554237,1.0,0.0014795102179050446
18,0.9988378882408142,1.5999999902760464e-07,0.0029511786997318268,1.0,0.0014818956842646003
