epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9402390718460083,9.999999747378752e-05,0.16308869421482086,0.9791183471679688,0.09976708889007568
1,0.9907038807868958,9.999999747378752e-05,0.023717598989605904,0.9860788583755493,0.040608178824186325
2,0.996679961681366,9.999999747378752e-05,0.014490785077214241,0.9860788583755493,0.04281559959053993
3,0.9893758296966553,9.999999747378752e-05,0.032440219074487686,0.7099767923355103,0.877005934715271
4,0.9933599233627319,9.999999747378752e-05,0.02037314511835575,1.0,0.004881619941443205
5,0.9960159659385681,9.999999747378752e-05,0.01386632863432169,1.0,0.0010800781892612576
6,0.996679961681366,9.999999747378752e-05,0.007912110537290573,1.0,0.0014271270483732224
7,1.0,9.999999747378752e-05,0.002434318419545889,1.0,0.0006550237303599715
8,0.9986720085144043,9.999999747378752e-05,0.006524194963276386,1.0,0.0012736712815240026
9,0.9980079531669617,9.999999747378752e-05,0.005116765387356281,1.0,0.00048755042371340096
10,0.9953519105911255,9.999999747378752e-05,0.010521570220589638,1.0,0.0005642202449962497
11,0.9986720085144043,9.999999747378752e-05,0.005888558458536863,1.0,0.00036313378950580955
12,1.0,9.999999747378752e-05,0.0013555639889091253,1.0,0.0008845060947351158
13,0.9946879148483276,9.999999747378752e-05,0.019082747399806976,0.988399088382721,0.041349176317453384
14,0.9973439574241638,9.999999747378752e-05,0.00800093449652195,0.9976798295974731,0.007464321330189705
15,0.9960159659385681,1.9999999494757503e-05,0.015731632709503174,0.9628770351409912,0.12927541136741638
16,0.9973439574241638,1.9999999494757503e-05,0.014657670632004738,0.9953595995903015,0.01386287622153759
17,0.9993360042572021,1.9999999494757503e-05,0.005116067361086607,1.0,0.002331433119252324
18,0.9986720085144043,3.999999989900971e-06,0.009430605918169022,1.0,0.002026107395067811
19,0.9973439574241638,3.999999989900971e-06,0.010615818202495575,1.0,0.0015411133645102382
20,0.9993360042572021,3.999999989900971e-06,0.0035571877378970385,1.0,0.0011533912038430572
