epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9384078979492188,9.999999747378752e-05,0.15499776601791382,0.9512761235237122,0.14621290564537048
1,0.9918652176856995,9.999999747378752e-05,0.026576951146125793,0.9605568647384644,0.11261986196041107
2,0.9912841320037842,9.999999747378752e-05,0.02433617413043976,0.9860788583755493,0.03674693405628204
3,0.9970946907997131,9.999999747378752e-05,0.010463160462677479,0.9930394291877747,0.022248849272727966
4,0.9959325790405273,9.999999747378752e-05,0.012104883790016174,0.9860788583755493,0.039125531911849976
5,0.9982568025588989,9.999999747378752e-05,0.005770669784396887,1.0,0.0011277063749730587
6,0.9947704672813416,9.999999747378752e-05,0.010668887756764889,0.9791183471679688,0.04593987390398979
7,1.0,9.999999747378752e-05,0.0033270176500082016,0.9907192587852478,0.020044535398483276
8,1.0,9.999999747378752e-05,0.0017693521222099662,0.9953595995903015,0.011974790133535862
9,0.9994189143180847,1.9999999494757503e-05,0.001805657520890236,1.0,0.0028184480033814907
10,0.9994189143180847,1.9999999494757503e-05,0.0015379138058051467,1.0,0.001124292379245162
11,1.0,1.9999999494757503e-05,0.0006924234330654144,1.0,0.0012836294481530786
12,1.0,3.999999989900971e-06,0.0012633861042559147,1.0,0.0011617622803896666
13,1.0,3.999999989900971e-06,0.0009336879011243582,1.0,0.0011081014527007937
14,1.0,3.999999989900971e-06,0.000591058109421283,1.0,0.0011248019291087985
15,1.0,8.000000093488779e-07,0.0005853844340890646,1.0,0.001155949430540204
16,1.0,8.000000093488779e-07,0.0006902909372001886,1.0,0.0011412545572966337
17,1.0,8.000000093488779e-07,0.0009438675479032099,1.0,0.0011315447045490146
18,1.0,1.5999999902760464e-07,0.000934350595343858,1.0,0.0011843520915135741
19,1.0,1.5999999902760464e-07,0.0004629575414583087,1.0,0.001236000913195312
20,1.0,1.5999999902760464e-07,0.0006563226925209165,1.0,0.001248662592843175
